player_id,first_name,last_name,birthdate,height,weight,bats,primary_position,other_positions,is_pitcher,role,ch,ph,sp,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date
P9806,Lawrence,Lawrence,1998-11-06,70,197,R,P,,1,,,,,0,,,,,,89,69,86,53,37,0,29,0,0,0,0,,,,0,,,,33,75,84,99,99,67,50,0,38,0,0,0,0,False,,
P3571,Daniel,Phillips,1991-04-27,77,216,R,P,,1,,,,,0,,,,,,78,24,39,93,22,0,0,68,96,0,0,,,,0,,,,33,24,18,34,72,85,16,0,0,65,95,0,0,False,,
P4486,Dan,Spencer,1993-09-09,68,178,L,P,,1,,,,,0,,,,,,59,16,56,69,64,57,93,82,96,0,0,,,,0,,,,43,44,11,57,61,72,61,60,98,79,91,0,0,False,,
P6492,Julio,Mason,1999-01-17,75,236,L,P,,1,,,,,0,,,,,,24,29,86,33,18,0,98,93,0,0,0,,,,0,,,,76,41,41,97,33,38,24,0,99,99,0,0,0,False,,
P1336,Leo,Castillo,1993-12-09,69,185,L,P,,1,,,,,0,,,,,,69,15,65,79,56,0,0,30,0,0,0,,,,0,,,,74,81,14,70,69,84,61,0,0,30,0,0,0,False,,
P7470,Ken,Ramirez,2002-04-20,77,169,L,P,,1,,,,,0,,,,,,41,53,82,36,88,0,60,34,52,0,0,,,,0,,,,30,52,63,97,49,46,93,0,71,44,66,0,0,False,,
P2519,Duane,Chapman,1994-05-22,69,178,R,C,,0,,16,44,15,80,75,91,50,36,22,,,,,,,,,,,,14,40,10,80,75,91,50,37,19,,,,,,,,,,,,False,,
P8954,Leo,Campbell,1998-02-25,68,228,S,1B,,0,,45,90,42,59,86,78,70,44,52,,,,,,,,,,,,52,99,51,59,86,78,70,49,64,,,,,,,,,,,,False,,
P8932,Curtis,Rivera,2001-10-22,78,179,S,2B,,0,,36,33,74,53,91,83,40,12,20,,,,,,,,,,,,43,42,87,53,91,83,40,26,29,,,,,,,,,,,,False,,
P2154,Robert,Bailey,1995-10-12,72,181,R,3B,,0,,55,55,93,18,18,77,12,62,78,,,,,,,,,,,,53,60,98,18,18,77,12,58,77,,,,,,,,,,,,False,,
P5692,Claude,Adams,1998-05-15,73,216,R,SS,,0,,43,23,59,10,18,37,89,67,27,,,,,,,,,,,,57,37,71,10,18,37,89,73,34,,,,,,,,,,,,False,,
P8860,Ronnie,Wells,1999-01-28,69,162,L,LF,,0,,25,69,76,94,71,39,42,94,91,,,,,,,,,,,,39,80,88,94,71,39,42,99,99,,,,,,,,,,,,False,,
P2107,Corey,Young,1997-09-21,72,216,S,CF,,0,,92,94,98,94,98,94,46,72,67,,,,,,,,,,,,98,99,99,94,98,94,46,87,75,,,,,,,,,,,,False,,
P1487,Joseph,Rice,1987-08-11,76,170,L,RF,,0,,75,88,15,37,98,70,39,68,84,,,,,,,,,,,,70,86,10,37,98,70,39,62,82,,,,,,,,,,,,False,,
P8032,Clayton,Ross,1990-11-12,75,211,R,1B,,0,,90,42,93,81,35,76,85,53,39,,,,,,,,,,,,85,33,83,81,35,76,85,46,30,,,,,,,,,,,,False,,
P6028,Jay,Myers,1990-03-29,75,231,R,SS,,0,,49,38,46,96,92,42,47,38,49,,,,,,,,,,,,43,28,38,96,92,42,47,32,46,,,,,,,,,,,,False,,
P9520,Jaime,Arnold,2000-02-08,75,173,R,CF,,0,,48,16,66,19,63,81,59,59,30,,,,,,,,,,,,63,30,73,19,63,81,59,73,44,,,,,,,,,,,,False,,
P8770,Chad,Dunn,1987-03-06,68,200,S,3B,,0,,50,53,24,95,70,34,32,81,17,,,,,,,,,,,,43,53,18,95,70,34,32,74,15,,,,,,,,,,,,False,,
P5029,Tyler,Shaw,1992-04-29,76,201,S,1B,,0,,92,51,62,98,76,62,82,14,97,,,,,,,,,,,,86,41,53,98,76,62,82,10,90,,,,,,,,,,,,False,,
P7084,Ernest,Martinez,1991-04-20,78,240,R,SS,,0,,16,54,30,39,51,94,10,87,99,,,,,,,,,,,,10,54,20,39,51,94,10,81,95,,,,,,,,,,,,False,,
P6572,Kyle,Gonzalez,2001-12-22,69,182,S,P,,1,,,,,0,,,,,,73,40,94,46,57,0,59,0,0,0,85,,,,0,,,,68,44,50,99,79,58,68,0,68,0,0,0,91,False,,
P4655,Vernon,Duncan,2003-11-07,75,191,S,P,,1,,,,,0,,,,,,78,32,34,33,78,29,93,0,0,0,0,,,,0,,,,85,68,48,46,99,55,96,42,99,0,0,0,0,False,,
P1189,Tommy,Mills,1997-08-08,74,200,R,P,,1,,,,,0,,,,,,43,51,75,94,75,45,0,99,89,0,39,,,,0,,,,57,59,50,79,42,99,71,47,0,99,94,0,34,False,,
P5386,Marvin,Griffin,1997-04-15,72,175,L,P,,1,,,,,0,,,,,,31,29,96,45,58,0,0,63,0,0,0,,,,0,,,,85,37,30,96,36,42,55,0,0,66,0,0,0,False,,
P4363,Darren,Sanchez,1993-06-16,77,165,R,P,,1,,,,,0,,,,,,60,56,93,14,52,43,17,0,0,0,0,,,,0,,,,47,42,47,86,55,10,51,39,10,0,0,0,0,False,,
P4372,Justin,Perry,1994-07-28,78,223,R,P,,1,,,,,0,,,,,,50,39,75,52,48,68,52,37,35,0,0,,,,0,,,,63,43,44,73,49,48,43,72,47,32,35,0,0,False,,
P1201,Danny,West,2003-03-04,78,231,R,P,,1,,,,,0,,,,,,45,96,73,82,88,69,0,92,92,0,0,,,,0,,,,71,85,99,88,57,95,99,82,0,99,98,0,0,False,,
P1168,Rick,Warren,1989-08-10,77,168,R,LF,,0,,42,61,36,17,91,15,50,63,29,,,,,,,,,,,,34,54,29,17,91,15,50,60,26,,,,,,,,,,,,False,,
P6350,Bob,Morris,1999-12-08,77,232,L,1B,,0,,68,79,60,34,57,99,44,40,23,,,,,,,,,,,,81,90,66,34,57,99,44,46,35,,,,,,,,,,,,False,,
P2466,Martin,Peterson,2002-11-08,72,180,L,CF,,0,,37,75,77,93,81,43,98,86,26,,,,,,,,,,,,43,88,87,93,81,43,98,92,37,,,,,,,,,,,,False,,
P9641,Mathew,Phillips,1994-12-30,70,160,R,2B,,0,,70,52,46,70,80,54,63,14,16,,,,,,,,,,,,66,54,42,70,80,54,63,12,14,,,,,,,,,,,,False,,
P4482,Daniel,Crawford,1990-10-08,73,215,R,C,RF,0,,86,17,50,67,31,56,88,70,76,,,,,,,,,,,,83,11,46,67,31,56,88,63,71,,,,,,,,,,,,False,,
P1655,Kyle,Garcia,1994-06-05,77,213,R,2B,,0,,64,36,71,44,30,52,29,75,25,,,,,,,,,,,,68,31,76,44,30,52,29,79,28,,,,,,,,,,,,False,,
P3555,Ernest,Ellis,1992-04-17,70,191,L,RF,,0,,36,14,49,17,31,81,65,49,24,,,,,,,,,,,,35,10,47,17,31,81,65,49,18,,,,,,,,,,,,False,,
P1491,Cecil,Harris,1989-11-02,78,225,L,RF,,0,,97,52,41,40,39,18,42,77,31,,,,,,,,,,,,96,43,34,40,39,18,42,68,30,,,,,,,,,,,,False,,
P7167,Brad,Bell,2007-04-28,76,200,L,P,,1,,,,,0,,,,,,15,60,92,31,62,38,90,39,0,0,0,,,,0,,,,76,99,76,99,38,50,86,60,99,60,0,0,0,False,,
P9174,Randall,Cruz,2004-04-13,73,250,S,P,,1,,,,,0,,,,,,26,21,39,96,43,79,0,96,0,0,0,,,,0,,,,65,89,43,58,51,99,63,94,0,99,0,0,0,False,,
P2090,Darryl,Rogers,2007-07-31,74,192,R,P,,1,,,,,0,,,,,,88,61,89,95,80,0,49,0,53,0,0,,,,0,,,,83,86,83,99,99,99,99,0,59,0,79,0,0,False,,
P9828,Jeffery,Gomez,2004-10-27,69,217,R,P,,1,,,,,0,,,,,,29,96,28,68,10,0,89,63,31,0,0,,,,0,,,,52,69,99,38,58,91,26,0,99,88,41,0,0,False,,
P9573,Dwayne,Harper,2004-11-09,72,187,S,P,,1,,,,,0,,,,,,56,15,72,64,83,0,0,0,73,0,0,,,,0,,,,59,99,45,84,77,77,99,0,0,0,99,0,0,False,,
P8986,Terry,Butler,2005-09-19,68,243,R,3B,,0,,49,98,97,22,81,19,27,19,80,,,,,,,,,,,,62,99,99,22,81,19,27,37,96,,,,,,,,,,,,False,,
P2782,Isaac,Thompson,2004-12-14,74,227,R,C,,0,,77,32,73,89,32,25,42,17,70,,,,,,,,,,,,99,45,84,89,32,25,42,34,99,,,,,,,,,,,,False,,
P5792,Kyle,Andrews,2005-02-25,68,230,S,SS,,0,,75,82,18,35,26,34,70,57,10,,,,,,,,,,,,99,96,44,35,26,34,70,69,39,,,,,,,,,,,,False,,
P7984,Ross,Flores,2004-03-24,72,211,R,2B,,0,,83,62,14,40,48,97,59,29,20,,,,,,,,,,,,99,82,43,40,48,97,59,40,42,,,,,,,,,,,,False,,
P1528,Jaime,Owens,2007-01-26,69,239,S,CF,,0,,58,84,28,99,97,64,87,90,13,,,,,,,,,,,,85,99,58,99,97,64,87,99,26,,,,,,,,,,,,False,,
P2870,Alan,Allen,2003-10-25,77,230,R,P,,1,,,,,0,,,,,,41,49,94,79,65,50,0,76,54,0,79,,,,0,,,,99,51,65,99,53,92,86,79,0,89,83,0,95,False,,
P4503,Earl,Kelley,2001-05-01,68,163,L,P,,1,,,,,0,,,,,,75,83,41,77,87,43,0,0,0,0,0,,,,0,,,,32,99,94,50,88,89,96,55,0,0,0,0,0,False,,
P9410,Cecil,Duncan,1996-02-20,72,169,R,P,,1,,,,,0,,,,,,52,56,46,58,46,0,90,29,0,0,0,,,,0,,,,73,90,61,47,48,63,46,0,94,27,0,0,0,False,,
P1123,Cody,Ross,1987-01-24,78,208,R,P,,1,,,,,0,,,,,,49,66,24,72,13,53,52,38,39,0,0,,,,0,,,,47,80,60,24,44,69,10,46,44,37,35,0,0,False,,
P8123,Ramon,Dunn,1997-04-13,72,160,R,P,,1,,,,,0,,,,,,82,27,37,56,55,50,0,0,11,0,0,,,,0,,,,96,50,27,41,79,57,52,55,0,0,16,0,0,False,,
P8952,Chester,Miller,1987-11-01,78,225,R,P,,1,,,,,0,,,,,,44,63,99,51,59,0,92,0,0,0,0,,,,0,,,,78,71,53,92,37,51,58,0,82,0,0,0,0,False,,
P6960,Roberto,Smith,1991-10-01,69,198,R,P,,1,,,,,0,,,,,,73,21,53,32,40,43,82,43,96,0,0,,,,0,,,,10,79,13,48,67,23,37,41,78,35,93,0,0,False,,
P9517,Manuel,West,1991-05-03,78,195,R,P,,1,,,,,0,,,,,,23,51,75,46,74,0,76,0,0,0,0,,,,0,,,,10,87,51,75,16,43,67,0,67,0,0,0,0,False,,
P8818,Joseph,Olson,1996-08-25,73,182,L,P,,1,,,,,0,,,,,,15,61,58,21,46,0,0,74,14,0,29,,,,0,,,,24,67,65,55,20,24,41,0,0,69,15,0,27,False,,
P9248,Franklin,Castillo,1993-11-09,76,210,R,P,,1,,,,,0,,,,,,86,88,33,10,91,0,68,0,54,0,0,,,,0,,,,28,32,88,28,90,10,87,0,64,0,54,0,0,False,,
P6826,Rick,Greene,1988-04-27,73,185,L,P,,1,,,,,0,,,,,,77,17,47,49,91,34,0,0,0,0,0,,,,0,,,,82,19,17,45,70,47,85,31,0,0,0,0,0,False,,
P6778,Joshua,Gordon,1990-07-01,73,250,R,C,,0,,69,60,83,15,64,35,51,72,17,,,,,,,,,,,,61,55,78,15,64,35,51,67,13,,,,,,,,,,,,False,,
P6053,Glenn,Robinson,1993-04-01,72,237,R,1B,,0,,25,44,27,45,71,34,61,76,35,,,,,,,,,,,,20,34,25,45,71,34,61,68,25,,,,,,,,,,,,False,,
P2279,Todd,Carr,1992-12-26,76,186,L,2B,,0,,53,34,78,83,26,27,98,26,94,,,,,,,,,,,,45,32,78,83,26,27,98,24,87,,,,,,,,,,,,False,,
P4523,Gilbert,Hayes,1991-03-05,73,217,R,3B,,0,,54,95,11,88,40,38,22,72,50,,,,,,,,,,,,50,95,10,88,40,38,22,69,50,,,,,,,,,,,,False,,
P1544,Aaron,Harper,1997-08-01,73,171,R,SS,,0,,61,39,32,13,69,47,78,51,40,,,,,,,,,,,,61,35,37,13,69,47,78,49,35,,,,,,,,,,,,False,,
P7640,Lawrence,Mitchell,2002-09-24,72,246,R,LF,,0,,14,64,23,85,43,24,44,12,56,,,,,,,,,,,,26,74,32,85,43,24,44,20,67,,,,,,,,,,,,False,,
P5357,Herman,Oliver,1992-09-21,74,221,L,CF,,0,,92,91,65,61,37,14,23,52,36,,,,,,,,,,,,89,87,63,61,37,14,23,44,31,,,,,,,,,,,,False,,
P2141,Daniel,Myers,1998-07-26,77,176,R,RF,,0,,60,40,41,42,13,41,57,46,58,,,,,,,,,,,,68,48,54,42,13,41,57,59,68,,,,,,,,,,,,False,,
P4476,Wayne,Graham,2002-10-20,71,243,R,LF,,0,,76,74,40,78,69,43,92,89,25,,,,,,,,,,,,89,88,52,78,69,43,92,94,36,,,,,,,,,,,,False,,
P9564,Wesley,Vasquez,2000-08-23,77,209,R,2B,CF,0,,64,66,18,96,58,40,44,50,96,,,,,,,,,,,,72,75,26,96,58,40,44,62,99,,,,,,,,,,,,False,,
P6080,Warren,Fox,2003-06-04,70,248,S,CF,,0,,23,66,40,33,46,34,21,90,65,,,,,,,,,,,,29,76,48,33,46,34,21,97,79,,,,,,,,,,,,False,,
P1921,Wesley,Austin,1994-02-08,77,204,S,RF,,0,,41,45,86,28,56,40,63,69,75,,,,,,,,,,,,38,42,81,28,56,40,63,64,70,,,,,,,,,,,,False,,
P1333,Donald,Moore,1987-05-20,70,165,R,1B,,0,,87,71,60,39,77,49,40,78,92,,,,,,,,,,,,85,65,51,39,77,49,40,72,88,,,,,,,,,,,,False,,
P9782,Douglas,Flores,2003-01-31,70,175,L,1B,,0,,41,15,30,71,25,80,63,59,29,,,,,,,,,,,,50,22,45,71,25,80,63,72,43,,,,,,,,,,,,False,,
P4584,George,Crawford,1993-08-06,78,238,R,P,,1,,,,,0,,,,,,60,92,14,18,43,0,76,13,95,0,0,,,,0,,,,18,50,91,10,55,13,38,0,74,10,86,0,0,False,,
P3824,Bruce,Peterson,1999-05-06,76,167,L,P,,1,,,,,0,,,,,,42,64,74,26,71,96,0,0,86,0,0,,,,0,,,,35,31,71,89,53,32,80,99,0,0,99,0,0,False,,
P5727,Timothy,Simmons,1992-06-02,74,204,S,P,,1,,,,,0,,,,,,21,50,16,95,70,39,69,65,88,0,0,,,,0,,,,94,42,42,10,13,91,60,33,62,63,86,0,0,False,,
P5562,Arnold,Hart,1987-10-11,72,230,S,P,,1,,,,,0,,,,,,44,93,17,46,92,0,92,0,44,0,76,,,,0,,,,90,15,92,14,42,44,84,0,90,0,36,0,76,False,,
P4741,Alfred,Myers,1995-12-13,68,213,R,P,,1,,,,,0,,,,,,48,10,32,98,28,14,42,99,18,0,0,,,,0,,,,58,92,10,37,51,98,26,14,39,96,23,0,0,False,,
P7445,Henry,Cox,2000-09-11,74,197,L,P,,1,,,,,0,,,,,,60,47,92,66,46,0,24,47,73,0,0,,,,0,,,,99,81,54,99,68,72,58,0,39,53,79,0,0,False,,
P8115,Jose,Parker,1996-01-25,72,215,R,P,,1,,,,,0,,,,,,55,22,65,55,51,0,46,69,0,0,32,,,,0,,,,16,25,26,64,55,51,46,0,47,73,0,0,27,False,,
P1092,Robert,Brown,1986-09-23,76,212,R,C,,0,,26,99,35,42,37,32,74,12,80,,,,,,,,,,,,18,93,35,42,37,32,74,10,80,,,,,,,,,,,,False,,
P8671,Glen,Palmer,1992-04-20,71,216,R,CF,,0,,67,83,55,44,19,89,48,47,88,,,,,,,,,,,,62,78,52,44,19,89,48,43,79,,,,,,,,,,,,False,,
P1355,Ralph,Fisher,1999-08-30,74,197,S,C,,0,,25,34,96,10,78,80,68,26,33,,,,,,,,,,,,33,48,99,10,78,80,68,38,40,,,,,,,,,,,,False,,
P1388,Jaime,Clark,1988-12-28,70,230,R,1B,,0,,38,37,79,47,50,80,73,26,88,,,,,,,,,,,,32,30,70,47,50,80,73,23,82,,,,,,,,,,,,False,,
P4120,Henry,Hudson,1990-09-12,74,178,R,3B,,0,,48,53,75,73,45,73,96,96,90,,,,,,,,,,,,46,47,71,73,45,73,96,87,89,,,,,,,,,,,,False,,
P9076,Jared,Flores,1991-04-17,72,205,R,LF,,0,,32,71,32,30,77,43,78,25,18,,,,,,,,,,,,22,63,22,30,77,43,78,25,10,,,,,,,,,,,,False,,
P2743,Reginald,Flores,1995-05-03,78,197,L,LF,,0,,67,51,75,27,78,89,40,65,95,,,,,,,,,,,,66,55,76,27,78,89,40,69,99,,,,,,,,,,,,False,,
P1029,Paul,Bailey,1993-07-24,70,215,L,LF,,0,,65,73,67,93,64,57,81,43,98,,,,,,,,,,,,64,65,57,93,64,57,81,33,89,,,,,,,,,,,,False,,
P1207,Wallace,Kelly,2005-12-21,77,209,L,P,,1,,,,,0,,,,,,25,10,73,50,50,84,89,43,11,0,0,,,,0,,,,75,87,31,90,43,65,79,99,99,72,31,0,0,False,,
P5828,Ian,Stevens,2004-10-14,69,208,S,P,,1,,,,,0,,,,,,87,81,59,47,36,0,0,0,0,0,0,,,,0,,,,54,99,98,77,97,64,54,0,0,0,0,0,0,False,,
P6221,Bruce,Gibson,2005-12-06,72,205,L,P,,1,,,,,0,,,,,,15,65,98,56,21,15,0,25,48,0,0,,,,0,,,,65,70,81,99,34,69,31,33,0,43,65,0,0,False,,
P7449,Barry,Lane,2007-05-19,76,186,S,P,,1,,,,,0,,,,,,14,33,18,85,88,0,11,79,0,0,0,,,,0,,,,72,99,53,34,26,99,99,0,21,99,0,0,0,False,,
P9977,Floyd,Wallace,2006-06-13,78,161,L,P,,1,,,,,0,,,,,,30,25,30,71,84,38,0,0,0,0,0,,,,0,,,,97,85,44,46,52,99,96,56,0,0,0,0,0,False,,
P9043,James,Mason,2007-03-27,77,247,S,RF,,0,,51,58,86,58,76,88,68,39,95,,,,,,,,,,,,70,72,97,58,76,88,68,61,99,,,,,,,,,,,,False,,
P4252,Adrian,Anderson,2005-08-17,68,246,L,LF,,0,,29,23,30,26,69,63,81,26,90,,,,,,,,,,,,44,45,52,26,69,63,81,46,99,,,,,,,,,,,,False,,
P8375,Alan,Wells,2006-05-14,73,200,R,3B,,0,,25,83,54,90,28,72,64,21,78,,,,,,,,,,,,40,99,74,90,28,72,64,36,99,,,,,,,,,,,,False,,
P6635,Lawrence,Thompson,2007-07-17,78,226,R,C,,0,,76,33,58,58,57,27,60,23,82,,,,,,,,,,,,89,50,79,58,57,27,60,43,99,,,,,,,,,,,,False,,
P5771,Barry,Gardner,2005-02-22,77,176,R,C,,0,,58,45,36,71,77,82,19,64,55,,,,,,,,,,,,77,70,62,71,77,82,19,81,85,,,,,,,,,,,,False,,
P2272,Ruben,Hernandez,1989-04-27,72,200,L,P,,1,,,,,0,,,,,,64,27,76,72,15,77,68,43,0,0,0,,,,0,,,,10,12,17,66,59,71,10,71,58,39,0,0,0,False,,
P8992,Jesse,Patterson,1996-07-15,71,179,L,P,,1,,,,,0,,,,,,38,78,98,13,49,77,37,54,75,0,0,,,,0,,,,98,95,81,99,41,14,47,75,40,56,79,0,0,False,,
P3329,Joseph,Russell,1997-10-18,69,211,L,P,,1,,,,,0,,,,,,13,40,58,63,47,91,10,0,0,0,0,,,,0,,,,49,17,50,66,21,75,62,99,17,0,0,0,0,False,,
P8251,Pedro,Bell,1999-07-16,73,242,L,P,,1,,,,,0,,,,,,18,34,20,45,49,0,62,0,0,0,0,,,,0,,,,99,50,43,30,32,52,54,0,71,0,0,0,0,False,,
P7475,Jimmie,Carroll,1990-12-02,73,172,R,P,LF,1,,,,,0,,,,,,80,97,31,93,62,59,0,0,0,0,53,,,,0,,,,73,46,91,25,72,88,54,59,0,0,0,0,48,False,,
P5181,Adrian,Allen,1992-12-06,74,182,R,P,,1,,,,,0,,,,,,95,57,57,83,40,19,60,22,39,0,0,,,,0,,,,40,37,56,51,94,76,32,18,53,15,30,0,0,False,,
P5883,Sam,Simmons,1991-04-23,72,220,S,P,,1,,,,,0,,,,,,48,26,74,66,28,0,0,0,42,0,0,,,,0,,,,17,69,22,65,41,62,23,0,0,0,37,0,0,False,,
P6364,Keith,Rice,2003-01-06,74,218,L,P,,1,,,,,0,,,,,,58,29,60,47,84,28,24,0,0,0,0,,,,0,,,,91,53,35,69,69,53,93,39,29,0,0,0,0,False,,
P5117,Julio,Russell,1997-07-01,77,223,R,P,,1,,,,,0,,,,,,44,46,51,74,14,95,82,47,0,0,0,,,,0,,,,73,38,49,49,46,74,10,97,78,42,0,0,0,False,,
P9082,Dave,Sims,1999-05-07,74,196,L,P,,1,,,,,0,,,,,,45,22,82,39,86,0,48,0,0,0,0,,,,0,,,,36,85,32,90,55,47,99,0,56,0,0,0,0,False,,
P3263,Jay,Rogers,1986-11-24,72,224,R,P,,1,,,,,0,,,,,,46,94,49,99,76,66,0,0,0,0,0,,,,0,,,,92,10,84,46,42,91,71,65,0,0,0,0,0,False,,
P8194,Richard,Sanchez,1993-01-18,70,224,R,C,,0,,80,66,45,54,27,84,12,42,10,,,,,,,,,,,,73,58,36,54,27,84,12,42,10,,,,,,,,,,,,False,,
P6717,Stephen,Cruz,1991-01-30,73,189,R,1B,,0,,14,15,51,15,41,31,42,82,97,,,,,,,,,,,,10,10,44,15,41,31,42,82,87,,,,,,,,,,,,False,,
P3596,Melvin,Gray,1994-10-21,74,194,R,2B,,0,,18,23,24,68,55,10,42,12,94,,,,,,,,,,,,15,22,24,68,55,10,42,10,91,,,,,,,,,,,,False,,
P7595,Dwayne,Simpson,1993-10-03,78,174,R,3B,2B,0,,62,81,64,70,19,47,96,12,94,,,,,,,,,,,,57,83,62,70,19,47,96,14,89,,,,,,,,,,,,False,,
P5849,Arnold,Bailey,1994-03-21,78,208,R,SS,,0,,20,77,18,64,99,58,12,54,31,,,,,,,,,,,,19,76,20,64,99,58,12,59,26,,,,,,,,,,,,False,,
P9739,Lee,Gordon,1988-10-24,74,248,L,LF,,0,,36,38,39,90,76,36,80,33,86,,,,,,,,,,,,28,32,36,90,76,36,80,31,77,,,,,,,,,,,,False,,
P2742,Rick,Grant,1988-08-22,70,162,L,CF,,0,,85,13,39,41,14,69,88,50,20,,,,,,,,,,,,75,10,39,41,14,69,88,49,11,,,,,,,,,,,,False,,
P2189,Alfredo,Burns,2002-10-28,74,232,R,RF,,0,,30,30,95,65,73,51,41,58,20,,,,,,,,,,,,36,42,99,65,73,51,41,67,32,,,,,,,,,,,,False,,
P9042,Alberto,Gray,2003-01-27,68,219,R,SS,,0,,83,63,91,12,99,90,28,94,29,,,,,,,,,,,,98,68,99,12,99,90,28,99,37,,,,,,,,,,,,False,,
P7772,Jim,Chapman,2000-07-03,73,185,R,SS,,0,,23,44,93,79,20,38,28,67,90,,,,,,,,,,,,31,55,99,79,20,38,28,80,99,,,,,,,,,,,,False,,
P8620,Ronnie,Gutierrez,2001-06-04,68,221,R,C,,0,,94,83,36,89,40,25,43,23,66,,,,,,,,,,,,99,88,43,89,40,25,43,34,75,,,,,,,,,,,,False,,
P7029,Derek,Perry,1986-11-21,69,210,R,CF,,0,,37,55,90,21,21,59,74,50,67,,,,,,,,,,,,29,53,88,21,21,59,74,43,60,,,,,,,,,,,,False,,
P3946,Samuel,Torres,1997-02-14,68,250,R,SS,,0,,72,77,20,38,17,12,38,71,31,,,,,,,,,,,,69,76,20,38,17,12,38,74,26,,,,,,,,,,,,False,,
P2253,Theodore,Ford,1992-08-13,76,166,R,RF,,0,,75,55,52,50,22,31,75,28,50,,,,,,,,,,,,72,46,50,50,22,31,75,23,40,,,,,,,,,,,,False,,
P4115,Clifton,Hunter,2004-01-27,69,181,L,P,,1,,,,,0,,,,,,95,58,39,65,57,42,77,89,94,0,0,,,,0,,,,65,99,88,62,99,91,68,52,91,99,99,0,0,False,,
P8108,Ernest,Adams,1994-02-10,72,167,R,P,,1,,,,,0,,,,,,39,73,39,94,48,0,70,0,0,0,0,,,,0,,,,60,54,75,37,37,99,47,0,72,0,0,0,0,False,,
P2229,Julio,Perez,1990-06-29,75,199,L,P,,1,,,,,0,,,,,,87,81,45,35,37,0,94,0,0,0,0,,,,0,,,,90,51,76,43,86,35,32,0,89,0,0,0,0,False,,
P1862,Gary,Wilson,2002-10-04,68,163,L,P,,1,,,,,0,,,,,,53,30,58,69,17,30,19,0,0,0,0,,,,0,,,,19,78,40,69,63,79,27,45,34,0,0,0,0,False,,
P5101,Kelly,Johnson,1987-06-14,68,207,S,P,,1,,,,,0,,,,,,40,85,40,48,31,0,0,68,0,0,0,,,,0,,,,75,43,84,38,34,42,25,0,0,62,0,0,0,False,,
P4678,Carl,Bryant,1990-08-06,73,174,R,P,,1,,,,,0,,,,,,73,99,78,62,23,68,95,0,0,0,0,,,,0,,,,42,49,92,74,67,54,14,59,86,0,0,0,0,False,,
P6936,Max,Brown,2002-02-25,74,224,R,P,,1,,,,,0,,,,,,79,81,58,77,34,90,78,33,0,0,25,,,,0,,,,62,51,90,63,88,85,41,99,87,48,0,0,40,False,,
P5620,Rick,Turner,1996-09-03,78,194,S,1B,,0,,49,95,29,42,16,57,62,88,33,,,,,,,,,,,,44,95,24,42,16,57,62,93,38,,,,,,,,,,,,False,,
P6056,Philip,Duncan,1999-08-12,77,164,R,C,,0,,73,11,42,71,75,77,15,94,99,,,,,,,,,,,,82,16,47,71,75,77,15,99,99,,,,,,,,,,,,False,,
P8236,Cody,Woods,1994-08-22,71,217,R,2B,,0,,12,26,59,66,49,52,94,10,65,,,,,,,,,,,,13,21,61,66,49,52,94,10,66,,,,,,,,,,,,False,,
P6633,Everett,Perkins,1996-01-29,73,235,L,RF,1B,0,,90,46,70,30,67,69,40,43,22,,,,,,,,,,,,89,50,71,30,67,69,40,48,20,,,,,,,,,,,,False,,
P7406,Jerome,Ramirez,1991-01-18,76,207,L,RF,,0,,52,39,19,42,31,32,87,85,82,,,,,,,,,,,,43,35,13,42,31,32,87,81,72,,,,,,,,,,,,False,,
P3972,Kyle,Gardner,1996-01-16,71,203,S,C,,0,,94,51,25,56,88,57,15,14,94,,,,,,,,,,,,97,55,22,56,88,57,15,15,89,,,,,,,,,,,,False,,
P6139,Hector,Stephens,1989-11-11,77,223,S,3B,,0,,26,85,41,58,29,54,60,84,75,,,,,,,,,,,,22,83,38,58,29,54,60,76,67,,,,,,,,,,,,False,,
P8653,Jon,Foster,2000-07-10,68,237,R,LF,,0,,33,67,59,76,26,26,42,80,12,,,,,,,,,,,,42,72,71,76,26,26,42,94,21,,,,,,,,,,,,False,,
P1614,Dennis,Martin,2006-03-08,68,189,R,P,,1,,,,,0,,,,,,65,23,38,38,16,0,0,70,93,0,0,,,,0,,,,99,98,33,57,75,51,40,0,0,88,99,0,0,False,,
P6010,Julio,Martin,2004-08-15,75,176,S,P,,1,,,,,0,,,,,,73,57,84,20,33,0,51,78,0,0,0,,,,0,,,,64,70,81,99,99,37,43,0,64,97,0,0,0,False,,
P6622,Dale,Gutierrez,2006-02-27,78,174,L,P,,1,,,,,0,,,,,,17,23,76,24,85,89,12,63,0,0,0,,,,0,,,,46,70,33,87,36,41,99,99,35,79,0,0,0,False,,
P1933,Leslie,Rogers,2006-04-20,74,182,R,P,,1,,,,,0,,,,,,93,10,88,88,10,0,0,0,63,0,88,,,,0,,,,89,71,35,99,99,99,31,0,0,0,93,0,99,False,,
